OP_NOMBRE,idBudget,maxBudget,typologyBudget,yearBudget,stateBudget,stateBudgetName
18070_CPDOCTORZAMENHOF4044,18070,634651.78,REHABILITACION,2018,8,CONTRATADO
18069_CPGENEROURRUTIA8Y10,18069,905379.49,ENVOLVENTE,2018,4,ENTREGADO - INACTIVO
18067_CPATXURI18,18067,94213.75,FACHADA,2018,11,NO ADJUDICADO
18066_CPCONCORDIA14,18066,92489.19,REHABILITACION,2018,8,CONTRATADO
18065_CPLASALVE1,18065,83586.87,ENVOLVENTE,2018,8,CONTRATADO
18064_CPIRUÑA13,18064,1113871.69,REHABILITACION,2018,11,NO ADJUDICADO
18063_CPIRALA18,18063,111972.58,ENVOLVENTE,2018,11,NO ADJUDICADO
18062_CPREYESDENAVARRA22,18062,168801.67,ENVOLVENTE,2018,11,NO ADJUDICADO
18061_CPJUANHURTADODEMENDOZA14,18061,384285.20,FACHADA,2018,11,NO ADJUDICADO
18060_CPCAVALLERS64,18060,774380.18,FACHADA,2018,11,NO ADJUDICADO
18058_CRÉDITOYCAUCIÓN,18058,590205.62,FACHADA,2018,4,ENTREGADO - INACTIVO
18057_CPRAFAELBARCO1,18057,79739.89,ENVOLVENTE,2018,8,CONTRATADO
18056_CPGRAVINA11,18056,277955.77,FACHADA,2018,11,NO ADJUDICADO
18055_CPGENERALMARTÍNEZCAMPOS13,18055,114986.69,FACHADA,2018,11,NO ADJUDICADO
18054_CPSANEUGENIO3,18054,162119.94,REHABILITACION,2018,8,CONTRATADO
18052_CPALDAPA10,18052,165187.29,FACHADA,2018,11,NO ADJUDICADO
18051_CPCARMENGANDARIAS12,18051,214366.32,ENVOLVENTE,2018,11,NO ADJUDICADO
18050_PRADOYSOMOSIERRASL,18050,999624.76,PATRIMONIO,2018,8,CONTRATADO
18049_CPTELLEZ2468,18049,524256.50,FACHADA,2018,11,NO ADJUDICADO
18048_CPLUISETXEBARRIA10,18048,55495.36,FACHADA,2018,11,NO ADJUDICADO
18047_CPFERROL7,18047,267290.05,ENVOLVENTE,2018,11,NO ADJUDICADO
18045_CPORENSE2,18045,236650.59,ENVOLVENTE,2018,11,NO ADJUDICADO
18044_CPVIRGENDELSAGRARIO9,18044,166899.29,ENVOLVENTE,2018,11,NO ADJUDICADO
18043_CPSANCHEZMORATE31,18043,69765.71,ENVOLVENTE,2018,11,NO ADJUDICADO
18042_CPCARRETERAREIAL105,18042,165164.55,FACHADA,2018,11,NO ADJUDICADO
18041_H10HOTELS,18041,112310.70,FACHADA,2018,4,ENTREGADO - INACTIVO
18040_EDIFICIOTELEFÓNICA,18040,494373.15,FACHADA,2018,4,ENTREGADO - INACTIVO
18039_CPLASALVE2,18039,30437.72,FACHADA,2018,8,CONTRATADO
18038_CPDONRAMÓNDELACRUZ64,18038,151297.60,FACHADA,2018,11,NO ADJUDICADO
18037_CPALDANA11,18037,265156.86,REHABILITACION,2018,11,NO ADJUDICADO
18036_CPGUDARI5,18036,707511.86,FACHADA,2018,11,NO ADJUDICADO
18035_CPPALANGREROS9,18035,998707.29,FACHADA,2018,11,NO ADJUDICADO
18034_CPLISBOA3,18034,131578.86,ENVOLVENTE,2018,4,ENTREGADO - INACTIVO
18033_CPSANILLÁN5,18033,197895.91,ENVOLVENTE,2018,11,NO ADJUDICADO
18032_CPFERNANFLOR8,18032,38675.84,FACHADA,2018,11,NO ADJUDICADO
18031_CPPERÚ14-16,18031,807431.19,ENVOLVENTE,2018,4,ENTREGADO - INACTIVO
18030_FERROVIAL,18030,96416.13,FACHADA,2018,11,NO ADJUDICADO
18029_CPGRANVÍA84-86,18029,797376.71,FACHADA,2018,11,NO ADJUDICADO
18028_CPHERMANOSMACHADO5-7,18028,366937.96,REHABILITACION,2018,8,CONTRATADO
18026_CPLORENZOPRESTAMERO8,18026,86957.06,FACHADA,2018,11,NO ADJUDICADO
18025_CPGARCÍASALAZAR12,18025,61860.64,REHABILITACION,2018,11,NO ADJUDICADO
18024_CPSANTAMARÍADELACABEZA120,18024,216962.29,ENVOLVENTE,2018,4,ENTREGADO - INACTIVO
18023_CASAPIABATLLÓ,18023,226525.06,FACHADA,2018,11,NO ADJUDICADO
18022_INMOBILARIAACERKSL,18022,239986.59,FACHADA,2018,8,CONTRATADO
18021_CPSANTAEDUVIGIS20YSANTADOROTEA11,18021,149832.10,ENVOLVENTE,2018,10,NO HACEN OBRA
18019_CPANUNCIACIÓN4,18019,47417.36,REHABILITACION,2018,8,CONTRATADO
18018_CPGRUMETEDIEGO343638,18018,526637.73,FACHADA,2018,11,NO ADJUDICADO
18017_CPPEÑADEFRANCIA1214YMIRAELSOL17-19,18017,449942.70,FACHADA,2018,11,NO ADJUDICADO
18016_CPVARGAS49,18016,472391.08,FACHADA,2018,11,NO ADJUDICADO
18015_AGUIRRENEWMAN,18015,218996.52,FACHADA,2018,11,NO ADJUDICADO
18014_CPITURRIBIDE120,18014,298254.04,ENVOLVENTE,2018,3,ENTREGADO - ACTIVO
18011_CPCASANOVA197-199,18011,174894.28,FACHADA,2018,11,NO ADJUDICADO
18010_CPMIGUELDECERVANTES21,18010,621975.64,FACHADA,2018,11,NO ADJUDICADO
18009_CPPASSEIGSANTGERVASI69,18009,247892.25,FACHADA,2018,8,CONTRATADO
18008_CPEGUSKIAGUIRRE2,18008,109540.66,FACHADA,2018,4,ENTREGADO - INACTIVO
18007_CPMENENDEZPELAYO30,18007,107040.62,FACHADA,2018,11,NO ADJUDICADO
18006_CPMUSAS13,18006,124933.07,ENVOLVENTE,2018,4,ENTREGADO - INACTIVO
18005_CPZAMORA7,18005,208970.10,ENVOLVENTE,2018,11,NO ADJUDICADO
18004_CPPORTUGAL16,18004,204916.18,ENVOLVENTE,2018,11,NO ADJUDICADO
18003_CPKUKULLU6971-73,18003,378709.34,FACHADA,2018,11,NO ADJUDICADO
18001_GOAINVEST,18001,25213.30,FACHADA,2018,8,CONTRATADO
17399_CPLARRATXO94,17399,1754136.98,ENVOLVENTE,2017,11,NO ADJUDICADO
17395_CPCARLOSIII17,17395,88721.69,FACHADA,2017,4,ENTREGADO - INACTIVO
17394_CPMERIDIANA633,17394,9283.40,REHABILITACION,2017,10,NO HACEN OBRA
17393_CPSAGUES49,17393,48689.56,FACHADA,2017,11,NO ADJUDICADO
17392_CPSANTJOAN34,17392,24457.56,REHABILITACION,2017,11,NO ADJUDICADO
17391_CPSANTACOMBA6,17391,157639.88,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17390_CPCARABASSA2,17390,57983.84,FACHADA,2017,4,ENTREGADO - INACTIVO
17389_RONSASA,17389,141721.45,REHABILITACION,2017,8,CONTRATADO
17388_CPLEHENDAKARIAGUIRRE64,17388,125545.11,REHABILITACION,2017,11,NO ADJUDICADO
17387_CPCARBONO1,17387,24413.50,FACHADA,2017,11,NO ADJUDICADO
17386_CPVALSERRANO10,17386,161120.66,REHABILITACION,2017,8,CONTRATADO
17385_CASADECANARIAS,17385,17504.57,REHABILITACION,2017,11,NO ADJUDICADO
17384_CPLUISLUCIANOBONAPARTE29,17384,276864.31,FACHADA,2017,8,CONTRATADO
17382_OHL,17382,1199536.58,FACHADA,2017,8,CONTRATADO
17381_CPGOIKO2,17381,398547.31,REHABILITACION,2017,11,NO ADJUDICADO
17379_MINISTERIODECULTURA,17379,1695131.80,PATRIMONIO,2017,11,NO ADJUDICADO
17378_CPRIOJANOS2,17378,129787.71,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17377_CPALMOROX6,17377,144522.36,ENVOLVENTE,2017,11,NO ADJUDICADO
17376_CPVILLALOBOS75,17376,147404.85,REHABILITACION,2017,10,NO HACEN OBRA
17375_CPGALICIA9,17375,147875.06,ENVOLVENTE,2017,11,NO ADJUDICADO
17374_MINISTERIODECULTURAGERENCIAYURBANISMO,17374,850775.11,PATRIMONIO,2017,11,NO ADJUDICADO
17373_CPLARRAÑO8,17373,92778.18,ENVOLVENTE,2017,11,NO ADJUDICADO
17372_CPSANFRANCISCODESALES33,17372,8612.50,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17371_CPSIENA13,17371,81321.77,FACHADA,2017,11,NO ADJUDICADO
17370_CPCARDENALCASAÑAS19,17370,39734.70,FACHADA,2017,4,ENTREGADO - INACTIVO
17368_CPARTECONCEPTUAL814,17368,167963.49,REHABILITACION,2017,11,NO ADJUDICADO
17367_CPFELIXLANDIN8,17367,180429.90,FACHADA,2017,4,ENTREGADO - INACTIVO
17366_CPQUINTA24,17366,348885.28,REHABILITACION,2017,8,CONTRATADO
17365_CPDIPUTACIÓ53,17365,31290.00,FACHADA,2017,8,CONTRATADO
17364_CPPASCUALRODRÍGUEZ1,17364,57224.25,ENVOLVENTE,2017,11,NO ADJUDICADO
17363_CPSANTARDER12,17363,209771.32,ENVOLVENTE,2017,10,NO HACEN OBRA
17362_COMAT:CASINODEMADRID-IHPGROUP,17362,1750.00,FACHADA,2017,4,ENTREGADO - INACTIVO
17361_CPCASTILLALANUEVA19,17361,173686.73,ENVOLVENTE,2017,11,NO ADJUDICADO
17360_CPBONANOVA105,17360,276993.03,FACHADA,2017,11,NO ADJUDICADO
17359_CPRAFAELSALAZARALONSO16,17359,132999.55,FACHADA,2017,11,NO ADJUDICADO
17358_CP-NUEVOSIGLO2,17358,283564.15,ENVOLVENTE,2017,10,NO HACEN OBRA
17357_JOSÉLUÍSPRECKLER,17357,164972.57,FACHADA,2017,11,NO ADJUDICADO
17356_CPARIBAU24,17356,66629.20,FACHADA,2017,11,NO ADJUDICADO
17355_CPFELIPEMORATILLA3,17355,214870.22,REHABILITACION,2017,8,CONTRATADO
17354_CPPABLOSERRANO11,17354,163558.19,FACHADA,2017,11,NO ADJUDICADO
17353_CPMONTEALBILLO20,17353,10550.13,ENVOLVENTE,2017,10,NO HACEN OBRA
17352_CPLARREA17,17352,79757.90,FACHADA,2017,8,CONTRATADO
17351_CPLETZEZAR7,17351,76985.68,FACHADA,2017,8,CONTRATADO
17350_CPGUINDOS31,17350,107276.25,REHABILITACION,2017,8,CONTRATADO
17349_CPMODESTOLAFUENTE60,17349,40612.74,FACHADA,2017,4,ENTREGADO - INACTIVO
17347_INCOGANORTE,17347,30671.44,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17346_CPSICILIA346,17346,676888.78,FACHADA,2017,11,NO ADJUDICADO
17345_CPVARGAS51,17345,1104542.30,FACHADA,2017,11,NO ADJUDICADO
17344_CPCAMPODELAESTRELLA1,17344,218349.18,REHABILITACION,2017,10,NO HACEN OBRA
17343_CPMAGDALENA6,17343,33958.00,FACHADA,2017,11,NO ADJUDICADO
17342_CPSARDENYA203,17342,19749.49,FACHADA,2017,11,NO ADJUDICADO
17341_AGUIRRENEWMAN,17341,74570.17,PATRIMONIO,2017,11,NO ADJUDICADO
17340_CPRUFINOREJÓN9,17340,215395.70,ENVOLVENTE,2017,11,NO ADJUDICADO
17339_CPMARQUÉSDELAHERMIDA60,17339,204886.47,FACHADA,2017,4,ENTREGADO - INACTIVO
17338_HOTELCAMPILLE,17338,253494.97,FACHADA,2017,4,ENTREGADO - INACTIVO
17337_CPANTONIOARIAS3,17337,69435.78,FACHADA,2017,10,NO HACEN OBRA
17336_CPAUTONOMÍA36,17336,78918.01,REHABILITACION,2017,11,NO ADJUDICADO
17335_CPDOCTORCASAL13,17335,151429.42,REHABILITACION,2017,11,NO ADJUDICADO
17333_CPPINTORJOSÉARRUE,17333,59963.03,FACHADA,2017,11,NO ADJUDICADO
17332_CPBRAVOMURILLO221,17332,235897.51,REHABILITACION,2017,11,NO ADJUDICADO
17331_CPMALLORCA329-DIAGNAL335BIS,17331,149318.97,FACHADA,2017,11,NO ADJUDICADO
17330_CPMARQUÉSDELAHERMIDA64,17330,372572.79,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17328_PROPIEDAD,17328,132562.18,REHABILITACION,2017,10,NO HACEN OBRA
17327_CPZABALBIDE56,17327,66074.54,FACHADA,2017,11,NO ADJUDICADO
17326_CPCREUETA97,17326,193385.00,FACHADA,2017,11,NO ADJUDICADO
17325_CPPARALLEL155-157,17325,265625.91,FACHADA,2017,11,NO ADJUDICADO
17324_CPSANTPAU100,17324,243297.79,FACHADA,2017,8,CONTRATADO
17323_CPROGERDEFLOR286,17323,21915.60,FACHADA,2017,11,NO ADJUDICADO
17322_CPSANTIAGODECOMPOSTELA9,17322,333813.02,FACHADA,2017,8,CONTRATADO
17321_CPPASAJEDEÁNCORA12,17321,11985.43,REHABILITACION,2017,11,NO ADJUDICADO
17320_CPSIMÓNBOLIVAR41,17320,30399.23,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17319_CPMESÓNDEPAREDES80,17319,558881.49,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17318_CPCONDEDECARTAGENA5,17318,73617.34,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17317_CPSANTURCEJUANDEGARAY13,17317,69214.41,FACHADA,2017,11,NO ADJUDICADO
17316_CPSANTURCEJUANDEGARAY10,17316,67423.43,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17314_CPALCÁNTARA54,17314,111162.09,REHABILITACION,2017,8,CONTRATADO
17313_CPALDABE6,17313,221510.05,ENVOLVENTE,2017,11,NO ADJUDICADO
17312_CPARROYODELOLIVAR180,17312,149956.08,REHABILITACION,2017,11,NO ADJUDICADO
17311_CPCARABELOS39,17311,93749.51,ENVOLVENTE,2017,11,NO ADJUDICADO
17310_CPCARABELOS37,17310,94492.71,ENVOLVENTE,2017,11,NO ADJUDICADO
17309_CPCARABELOS45,17309,105997.82,ENVOLVENTE,2017,11,NO ADJUDICADO
17308_CPRIBERADECURTIDORES37,17308,746347.37,REHABILITACION,2017,8,CONTRATADO
17307_CPRAFAELSALAZARALONSO17,17307,359926.67,FACHADA,2017,8,CONTRATADO
17306_CPSANFRANCISCODESALES27,17306,59923.33,FACHADA,2017,8,CONTRATADO
17305_CPSOTOMAYOR2,17305,92559.23,FACHADA,2017,11,NO ADJUDICADO
17304_CPGORDONIZ76,17304,149728.05,FACHADA,2017,11,NO ADJUDICADO
17303_CPITURRIBIDE59,17303,195220.30,FACHADA,2017,4,ENTREGADO - INACTIVO
17302_CPJUANRAMÓNJIMÉNEZ12,17302,47168.20,FACHADA,2017,11,NO ADJUDICADO
17301_CPSANTAENGRACIA19,17301,64398.15,FACHADA,2017,11,NO ADJUDICADO
17299_CPJOSÉMARDONES5,17299,189310.20,FACHADA,2017,11,NO ADJUDICADO
17298_INSTITUTOCERVANTES,17298,1627780.96,PATRIMONIO,2017,11,NO ADJUDICADO
17297_CPANDRÉSISASI2,17297,19487.65,FACHADA,2017,11,NO ADJUDICADO
17296_CPCOMANDANTEIZARDUY22,17296,57838.92,FACHADA,2017,4,ENTREGADO - INACTIVO
17294_CP8DEMARZO17A23,17294,1594360.24,ENVOLVENTE,2017,11,NO ADJUDICADO
17292_CPZURRÓN20,17292,39853.73,REHABILITACION,2017,10,NO HACEN OBRA
17291_CPARENE11,17291,155804.35,FACHADA,2017,8,CONTRATADO
17289_CPARETXALDE160,17289,23329.06,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17288_CPPEÑOTA12-3-4-5-6Y8,17288,299173.70,FACHADA,2017,8,CONTRATADO
17287_CPALBERTOALCOCER11,17287,110985.18,FACHADA,2017,8,CONTRATADO
17286_CPHERMANOSGARCÍANOBLEJAS65,17286,61434.05,FACHADA,2017,11,NO ADJUDICADO
17284_CPGENERALARRANDO9BIS,17284,90719.15,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17283_CPDOCTORACHUCARRO10,17283,16685.54,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17282_CPCAVADESANMIGUEL11,17282,18999.02,REHABILITACION,2017,8,CONTRATADO
17281_CPELEXONDOKALEA1,17281,69970.87,REHABILITACION,2017,11,NO ADJUDICADO
17280_CPDUQUEDEALBA1,17280,31482.40,ENVOLVENTE,2017,8,CONTRATADO
17278_CPERMODO15,17278,666613.80,ENVOLVENTE,2017,11,NO ADJUDICADO
17276_PATRIMONIONACIONAL,17276,21404.45,PATRIMONIO,2017,8,CONTRATADO
17275_PATRIMONIONACIONAL,17275,84823.65,PATRIMONIO,2017,8,CONTRATADO
17274_CPSOTODELPARRAL12,17274,155407.76,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17272_CPMAESTROGARCÍARIVERO2,17272,143732.00,FACHADA,2017,11,NO ADJUDICADO
17270_CPINFANTAS25,17270,93811.34,REHABILITACION,2017,11,NO ADJUDICADO
17269_CPALONSOCANO72,17269,19862.70,ENVOLVENTE,2017,11,NO ADJUDICADO
17268_CPISLASALEUTIANAS26,17268,2377657.81,REHABILITACION,2017,11,NO ADJUDICADO
17267_ARZOBISPADODEMADRID,17267,2093949.25,PATRIMONIO,2017,11,NO ADJUDICADO
17266_CPPERÚ24,17266,311341.63,ENVOLVENTE,2017,11,NO ADJUDICADO
17265_CPDOCTORGÓMEZULLA12,17265,23058.78,REHABILITACION,2017,10,NO HACEN OBRA
17263_CPOCAÑA127,17263,59257.29,ENVOLVENTE,2017,11,NO ADJUDICADO
17262_CPURBIREN2,17262,71469.92,FACHADA,2017,4,ENTREGADO - INACTIVO
17261_CPLAGUARDIA8,17261,72161.63,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17260_CPSIERRAPICOSDEEUROPA17,17260,215448.06,ENVOLVENTE,2017,11,NO ADJUDICADO
17259_CPCUENCA21-23,17259,189239.38,REHABILITACION,2017,11,NO ADJUDICADO
17258_CPNAVARRA1,17258,75820.00,ENVOLVENTE,2017,11,NO ADJUDICADO
17257_CPDOCTORAREILZA22,17257,127410.78,FACHADA,2017,4,ENTREGADO - INACTIVO
17256_CPPELAYO70,17256,69971.73,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17254_CPLAPROVIDENCIA21,17254,61892.29,ENVOLVENTE,2017,11,NO ADJUDICADO
17253_CPMANOJODEROSAS23,17253,289597.70,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17252_AYUNTAMIENTOSANCUGAT,17252,46414.66,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17251_PARROQUIASANTIAGOAPOSTOL,17251,47740.00,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17250_RENFEOPERADORA-RENFE,17250,90989.72,REHABILITACION,2017,11,NO ADJUDICADO
17249_CPMONTEJURRA6,17249,74854.32,ENVOLVENTE,2017,11,NO ADJUDICADO
17248_CPGANEKOGORTA2,17248,199911.89,FACHADA,2017,8,CONTRATADO
17247_CPZUMAIA2,17247,145380.53,FACHADA,2017,11,NO ADJUDICADO
17246_NOVASADESARROLLO,17246,122464.39,FACHADA,2017,8,CONTRATADO
17243_CPGENERALCONCHA15,17243,267218.45,ENVOLVENTE,2017,11,NO ADJUDICADO
17242_CPATXETA5,17242,81792.41,ENVOLVENTE,2017,11,NO ADJUDICADO
17241_CPSECORFORESTA101112Y13,17241,181121.24,REHABILITACION,2017,11,NO ADJUDICADO
17240_CPMAURICIOBRUNOZABALA43,17240,246851.91,FACHADA,2017,11,NO ADJUDICADO
17239_CPNAFARROA9,17239,166361.21,ENVOLVENTE,2017,11,NO ADJUDICADO
17238_PATRONATODELALCÁZARDESEGOVIA,17238,386599.74,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17237_CPORENSE2,17237,250107.83,ENVOLVENTE,2017,11,NO ADJUDICADO
17236_CPDELASNACIONES42,17236,66910.67,FACHADA,2017,11,NO ADJUDICADO
17235_CPIBIZA41,17235,47221.05,FACHADA,2017,11,NO ADJUDICADO
17234_CPROCAFORT33,17234,138855.31,REHABILITACION,2017,10,NO HACEN OBRA
17233_CPVILAMUR12,17233,14527.91,FACHADA,2017,8,CONTRATADO
17232_CPSANDALIANAVAS9,17232,86534.86,REHABILITACION,2017,8,CONTRATADO
17231_ARZOBISPADODEMADRID,17231,199680.38,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17230_CPFUNDACIÓNCESARCARLOS,17230,179984.46,PATRIMONIO,2017,11,NO ADJUDICADO
17229_CPJUNTASGENERALES18,17229,97578.26,FACHADA,2017,11,NO ADJUDICADO
17228_CPPOZOKOETXE5,17228,159871.28,FACHADA,2017,4,ENTREGADO - INACTIVO
17227_COLEGIOMISIONEROSCLARETIANOS,17227,93280.41,FACHADA,2017,11,NO ADJUDICADO
17224_CPCOLÓNDELARREATEGUI23,17224,199729.14,ENVOLVENTE,2017,11,NO ADJUDICADO
17223_OBISPADODEALCALÁDEHENARES,17223,503817.29,PATRIMONIO,2017,11,NO ADJUDICADO
17221_MINISTERIODECULTURA,17221,161693.46,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17220_CPTOLEDO102,17220,11879.66,REHABILITACION,2017,11,NO ADJUDICADO
17219_CPPEZ18,17219,138526.93,REHABILITACION,2017,8,CONTRATADO
17218_CPAZURLEKU21,17218,369961.60,REHABILITACION,2017,11,NO ADJUDICADO
17217_CPERREKALDE-LARRASKITU37,17217,335228.83,ENVOLVENTE,2017,11,NO ADJUDICADO
17216_GOAINVEST,17216,23256.25,FACHADA,2017,8,CONTRATADO
17215_OFICINADELHISTORIADOR-CONVENTODESANTACLARA,17215,1441232.26,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17214_CPCEDACEROS11,17214,178893.46,FACHADA,2017,11,NO ADJUDICADO
17213_CPRIBERADELMANZANARES75,17213,206785.33,FACHADA,2017,8,CONTRATADO
17212_TENATALDE,17212,239592.93,FACHADA,2017,4,ENTREGADO - INACTIVO
17211_CPUDIARRAGA1,17211,194832.49,FACHADA,2017,4,ENTREGADO - INACTIVO
17210_CPSALOU1,17210,381699.86,FACHADA,2017,11,NO ADJUDICADO
17209_OBISPADODEALCALÁDEHENARES,17209,59745.21,ENVOLVENTE,2017,8,CONTRATADO
17208_CPPORTALDECASTILLA46,17208,47905.82,FACHADA,2017,11,NO ADJUDICADO
17206_CPMAESTROZUBELDIA18-20-22,17206,228406.01,ENVOLVENTE,2017,11,NO ADJUDICADO
17205_ZURICHFINANCIALSERVICES,17205,209827.14,FACHADA,2017,11,NO ADJUDICADO
17204_CPPRONILLO2BLOQUE2,17204,93417.47,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17202_CPMARCELINOMENENDEZPELAYO2,17202,345926.27,ENVOLVENTE,2017,8,CONTRATADO
17201_CPLAGUARDIA10,17201,199968.14,REHABILITACION,2017,11,NO ADJUDICADO
17199_CPALTAMIRANO33,17199,40313.63,FACHADA,2017,11,NO ADJUDICADO
17198_CPCASTAÑOS32,17198,64641.12,FACHADA,2017,8,CONTRATADO
17197_PARQUEDESERVICIOSDFA,17197,455494.72,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17196_CPZAMÁKOLA142,17196,159208.25,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17195_CPPEDROÑERAS18,17195,154652.38,FACHADA,2017,11,NO ADJUDICADO
17194_CPCASANOVA148,17194,4347.00,FACHADA,2017,11,NO ADJUDICADO
17193_CLÍNICACIMA,17193,89473.34,FACHADA,2017,11,NO ADJUDICADO
17191_CPLOGROÑO142,17191,49688.84,REHABILITACION,2017,8,CONTRATADO
17190_CPDOCTORAREILZA28,17190,153502.29,FACHADA,2017,4,ENTREGADO - INACTIVO
17189_CPJUANDEGARAY8,17189,169903.24,FACHADA,2017,4,ENTREGADO - INACTIVO
17188_CPITURRIBIDE124,17188,111827.57,ENVOLVENTE,2017,11,NO ADJUDICADO
17187_CPVICENTEALEIXANDRE21,17187,228341.83,REHABILITACION,2017,11,NO ADJUDICADO
17186_CPDOCTORAREILZA4,17186,79885.52,FACHADA,2017,8,CONTRATADO
17185_CPJUANDEAJURIAGUERRA26,17185,253273.29,FACHADA,2017,4,ENTREGADO - INACTIVO
17184_CPREYESCATÓLICOS22,17184,90412.86,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17183_CPSANNICOLÁS12,17183,67612.33,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17182_CPBAJADADELCALERUCO28,17182,90745.34,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17181_AYUNTAMIENTOARLON,17181,133384.72,PATRIMONIO,2017,11,NO ADJUDICADO
17180_CPQUINTA12,17180,109877.11,REHABILITACION,2017,10,NO HACEN OBRA
17179_CPGRANVÍA1,17179,498696.72,FACHADA,2017,11,NO ADJUDICADO
17177_CPLAGUARDIA68,17177,198295.19,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17176_CPCARRETAS7,17176,71460.75,FACHADA,2017,11,NO ADJUDICADO
17175_OBISPADODESEVILLA,17175,228784.09,PATRIMONIO,2017,3,ENTREGADO - ACTIVO
17173_CPCARREROJUANRAMÓN13,17173,74764.16,REHABILITACION,2017,10,NO HACEN OBRA
17172_SIGECONTRATAS,17172,293724.99,FACHADA,2017,4,ENTREGADO - INACTIVO
17171_CPZABALBIDE38BIS,17171,139767.36,ENVOLVENTE,2017,4,ENTREGADO - INACTIVO
17170_PROPIEDAD,17170,64169.67,FACHADA,2017,11,NO ADJUDICADO
17169_GESTECH,17169,39308.67,FACHADA,2017,11,NO ADJUDICADO
17168_CPFIKA5,17168,56560.51,FACHADA,2017,4,ENTREGADO - INACTIVO
17167_COMUNIDADDEMADRID-PATRIMONIOCULTURAL,17167,39832.44,PATRIMONIO,2017,8,CONTRATADO
17166_MAEC,17166,407109.77,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17165_EMBAJADADEBÉLGICA,17165,36610.41,PATRIMONIO,2017,4,ENTREGADO - INACTIVO
17164_CPLASARENASPAULINOMENDIVIL12,17164,20456.59,REHABILITACION,2017,11,NO ADJUDICADO
17163_CPGUIPUZKOA20,17163,54896.84,ENVOLVENTE,2017,11,NO ADJUDICADO
17161_CPNTRASRADELASANGUSTIAS15,17161,53562.46,ENVOLVENTE,2017,11,NO ADJUDICADO
17159_CPITURRIBIDE111,17159,138178.72,FACHADA,2017,4,ENTREGADO - INACTIVO
17158_UNESCOENQUITO,17158,236055.80,PATRIMONIO,2017,11,NO ADJUDICADO
17157_HOTELNACIONAL,17157,20000.00,REHABILITACION,2017,4,ENTREGADO - INACTIVO
17156_CPGOBELAURRE11,17156,39209.50,REHABILITACION,2017,11,NO ADJUDICADO
17155_CSIC,17155,370107.83,PATRIMONIO,2017,11,NO ADJUDICADO
17154_CPMENORCA45,17154,23627.70,REHABILITACION,2017,8,CONTRATADO
17153_CPALTUBE1,17153,49472.44,FACHADA,2017,11,NO ADJUDICADO
17152_KRONSEESL,17152,285278.73,REHABILITACION,2017,11,NO ADJUDICADO
17150_GOBIERNODENAVARRA,17150,505634.33,PATRIMONIO,2017,11,NO ADJUDICADO
17149_STARBUCKS,17149,36550.00,FACHADA,2017,11,NO ADJUDICADO
17148_CPBARCELONA8,17148,144280.23,ENVOLVENTE,2017,11,NO ADJUDICADO
17147_CPCASTILLALANUEVA31,17147,204954.54,ENVOLVENTE,2017,11,NO ADJUDICADO
17146_CPFUENCARRAL111,17146,36234.04,FACHADA,2017,11,NO ADJUDICADO
17145_CPSILVA2,17145,31962.54,ENVOLVENTE,2017,11,NO ADJUDICADO
17144_CPSANCLAUDIO52,17144,123138.80,REHABILITACION,2017,10,NO HACEN OBRA
17143_CPENTREVÍAS136,17143,78328.64,REHABILITACION,2017,11,NO ADJUDICADO
17142_CPKANDELAZUBIETA37,17142,39872.07,REHABILITACION,2017,11,NO ADJUDICADO
17140_GOBIERNOSDENAVARRA,17140,318675.48,PATRIMONIO,2017,8,CONTRATADO
17138_CPSANTAMARÍADELACABEZA15,17138,14469.69,FACHADA,2017,11,NO ADJUDICADO
17136_CPGABRIELAMISTRAL12,17136,388847.13,REHABILITACION,2017,11,NO ADJUDICADO
