OP_NOMBRE,TIPOLOGIA,ESTADO_SEGUIMIENTO,FECHA_RECOGIDA_REAL,fecha_RRR,Importe_MAX
22293_CONGREGACIÓNFRANCISCANASDIVINOPASTOR,FACHADA,03 ENTREGADO - ACTIVO,5/12/2022,2022-12-05 00:00,"€347308,53"
23120_FUNDACIÓNEDUCACIÓNMARIANISTADOMINGOLÁZARO,REHABILITACION,03 ENTREGADO - ACTIVO,5/5/2023,2023-05-05 00:00,"€493505,99"
21270_MARIANISTAS,REHABILITACION,08 CONTRATADO,13/12/2021,2021-12-13 00:00,"€515527,33"
20111_COLEGIONUESTRASRADELPILAR,FACHADA,08 CONTRATADO,28/7/2020,2020-07-28 00:00,"€516852,78"
22083_FUNDACIÓNEDUCATIVAFRANCISCANASANAMOGAS,REHABILITACION,11 NO ADJUDICADO,31/3/2022,2022-03-31 00:00,"€253942,04"
18333_CPPEREIV208,FACHADA,11 NO ADJUDICADO,3/5/2018,2018-05-03 00:00,"€57417,77"
18036_CPGUDARI5,FACHADA,11 NO ADJUDICADO,21/12/2017,2017-12-21 00:00,"€707511,86"
19079_RADIOTELEVISIÓNALEMANAARD,REHABILITACION,08 CONTRATADO,17/3/2019,2019-03-17 00:00,"€659652,50"
23090_VIVESOLUCIONESINMOBILIARIAS,REHABILITACION,11 NO ADJUDICADO,14/2/2023,2023-02-14 00:00,"€529711,38"
16181_CPPRADO26,ENVOLVENTE,11 NO ADJUDICADO,9/5/2016,2016-05-09 00:00,"€69834,00"
16182_CPALAMEDA5,ENVOLVENTE,11 NO ADJUDICADO,9/5/2016,2016-05-09 00:00,"€13959,00"
17227_COLEGIOMISIONEROSCLARETIANOS,FACHADA,11 NO ADJUDICADO,5/6/2017,2017-06-05 00:00,"€93280,41"
23103_CPDIEGOMAZKIARAN7,FACHADA,03 ENTREGADO - ACTIVO,17/3/2023,2023-03-17 00:00,"€338916,72"
19119_CPMENDIETAZEHARBIDE135,REHABILITACION,11 NO ADJUDICADO,28/5/2019,2019-05-28 00:00,"€55330,42"
18342_CPLIMÓNVERDE33,ENVOLVENTE,04 ENTREGADO - INACTIVO,23/10/2018,2018-10-23 00:00,"€117272,29"
19019_CPVALDEAMOR25,FACHADA,11 NO ADJUDICADO,27/12/2018,2018-12-27 00:00,"€140844,16"
21053_CPPUENTELARRA1820,REHABILITACION,11 NO ADJUDICADO,19/2/2021,2021-02-19 00:00,"€485583,78"
19006_CPPINOSALTAS62,REHABILITACION,11 NO ADJUDICADO,12/12/2018,2018-12-12 00:00,"€62754,76"
19005_CPFERNANDEZDELOSRÍOS66,FACHADA,11 NO ADJUDICADO,12/12/2018,2018-12-12 00:00,"€55628,18"
20014_CPDOCEDEOCTUBRE23,REHABILITACION,11 NO ADJUDICADO,3/2/2020,2020-02-03 00:00,"€82692,75"
22020_KGKRAMBLASESPAÑASL,FACHADA,11 NO ADJUDICADO,19/1/2022,2022-01-19 00:00,"€151170,85"
23318_CPPLAZADECORCUBIÓN6,ENVOLVENTE,02 EN ESTUDIO,,2023-10-23 18:20,"€431513,07"
16101_CPFERRAZ74,FACHADA,11 NO ADJUDICADO,16/3/2016,2016-03-16 00:00,"€79625,59"
18266_CPARIZNABARRA3,ENVOLVENTE,11 NO ADJUDICADO,17/7/2018,2018-07-17 00:00,"€117723,43"
16331_IBERDROLA,PATRIMONIO,08 CONTRATADO,26/9/2016,2016-09-26 00:00,"€80764,68"
23307_CPVICTORHUGO1,FACHADA,03 ENTREGADO - ACTIVO,,2023-10-16 07:58,"€419972,56"
16064_PROPIEDAD,REHABILITACION,11 NO ADJUDICADO,1/2/2016,2016-02-01 00:00,"€594048,28"
22252_CPLEÓN13,REHABILITACION,04 ENTREGADO - INACTIVO,7/10/2022,2022-10-07 00:00,"€213835,31"
18187_CPSANTACRUZDERETAMAR1620,REHABILITACION,11 NO ADJUDICADO,10/5/2018,2018-05-10 00:00,"€336403,73"
17113_CPSANTUTXU31,FACHADA,11 NO ADJUDICADO,8/3/2017,2017-03-08 00:00,"€74959,91"
16214_CPALCALÁ194,FACHADA,11 NO ADJUDICADO,14/6/2016,2016-06-14 00:00,"€36473,90"
22222_CPAGUSTINADEARAGÓN11,REHABILITACION,04 ENTREGADO - INACTIVO,29/9/2022,2022-09-29 00:00,"€139246,36"
18055_CPGENERALMARTÍNEZCAMPOS13,FACHADA,11 NO ADJUDICADO,7/2/2018,2018-02-07 00:00,"€114986,69"
19157_CPSANTÍSIMATRINIDAD17,FACHADA,11 NO ADJUDICADO,,2023-11-21 10:34,"€36969,40"
16173_CPZURBANO100,REHABILITACION,11 NO ADJUDICADO,23/5/2016,2016-05-23 00:00,"€107530,70"
17174_HOSPITALVETERINARIOVETSIA,OTROS,11 NO ADJUDICADO,5/5/2017,2017-05-05 00:00,"€196761,75"
16098_CPSABADELL86,REHABILITACION,11 NO ADJUDICADO,14/3/2016,2016-03-14 00:00,"€62785,31"
18085_PROPIEDAD,REHABILITACION,11 NO ADJUDICADO,,2023-11-21 10:34,"€14929,40"
17232_CPSANDALIANAVAS9,REHABILITACION,08 CONTRATADO,,2023-11-21 10:34,"€86534,86"
22157_CPTOLEDO46,REHABILITACION,04 ENTREGADO - INACTIVO,12/9/2022,2022-09-12 00:00,"€152257,06"
17008_CPSEPULVEDA81,FACHADA,11 NO ADJUDICADO,9/5/2017,2017-05-09 00:00,"€77560,37"
16039_CPINFANTAS25,REHABILITACION,11 NO ADJUDICADO,18/1/2016,2016-01-18 00:00,"€27615,14"
19143_CPALAMEDA11,PATRIMONIO,04 ENTREGADO - INACTIVO,27/5/2019,2019-05-27 00:00,"€94779,89"
18044_CPVIRGENDELSAGRARIO9,ENVOLVENTE,11 NO ADJUDICADO,1/2/2018,2018-02-01 00:00,"€166899,29"
21051_CPVENTURARODRÍGUEZ24,FACHADA,11 NO ADJUDICADO,2/2/2021,2021-02-02 00:00,"€113085,79"
21283_CPFERRAZ31,FACHADA,08 CONTRATADO,30/11/2021,2021-11-30 00:00,"€199319,94"
22004_CPCARDENALCISNEROS1,FACHADA,11 NO ADJUDICADO,20/12/2021,2021-12-20 00:00,"€59928,14"
20113_CPSANISIDORODESEVILLA4,REHABILITACION,08 CONTRATADO,11/5/2020,2020-05-11 00:00,"€393865,08"
16051_CPAUGUSTOFIGUEROA41,REHABILITACION,04 ENTREGADO - INACTIVO,4/2/2016,2016-02-04 00:00,"€30952,80"
18155_CPCORREDERABAJADESANPABLO53,FACHADA,11 NO ADJUDICADO,25/9/2018,2018-09-25 00:00,"€55317,60"
21251_CPSANVICENTEFERRER86,REHABILITACION,11 NO ADJUDICADO,22/10/2021,2021-10-22 00:00,"€40990,21"
23135_CPPONZANO78,REHABILITACION,03 ENTREGADO - ACTIVO,25/4/2023,2023-04-25 00:00,"€68158,42"
23132_CPFERNANDOGARRIDO2,FACHADA,03 ENTREGADO - ACTIVO,25/4/2023,2023-04-25 00:00,"€37242,34"
21171_CPIKASTALDE7,ENVOLVENTE,11 NO ADJUDICADO,21/6/2021,2021-06-21 00:00,"€81110,56"
20015_CPINFANTAMERCEDES34,FACHADA,11 NO ADJUDICADO,7/1/2020,2020-01-07 00:00,"€146946,59"
18144_CPCALABRIA88,FACHADA,10 NO HACEN OBRA,31/3/2016,2016-03-31 00:00,"€36839,08"
22079_CPCUESTADESANTODOMINGO4,REHABILITACION,11 NO ADJUDICADO,25/3/2022,2022-03-25 00:00,"€195442,99"
22014_CPRODRIGUEZSANPEDRO39,REHABILITACION,11 NO ADJUDICADO,22/1/2022,2022-01-22 00:00,"€230244,86"
16369_CPPASAJEDECHILE1,FACHADA,11 NO ADJUDICADO,21/7/2016,2016-07-21 00:00,"€54779,94"
21010_BEMUSHOTELSSLU,REHABILITACION,08 CONTRATADO,,2023-11-21 10:34,"€10856336,13"
19233_HOTUSA,REHABILITACION,08 CONTRATADO,9/9/2019,2019-09-09 00:00,"€33322403,61"
17395_CPCARLOSIII17,FACHADA,04 ENTREGADO - INACTIVO,21/11/2017,2017-11-21 00:00,"€88721,69"
16012_CPBIARRITZ5,FACHADA,11 NO ADJUDICADO,9/12/2015,2015-12-09 00:00,"€109148,71"
19175_CPGRUPOGORBEA22,ENVOLVENTE,11 NO ADJUDICADO,19/6/2019,2019-06-19 00:00,"€22668,12"
16168_CPVIRGENDELLLUC24,FACHADA,11 NO ADJUDICADO,19/5/2016,2016-05-19 00:00,"€59956,65"
22059_CÍRCULODEBELLASARTES,REHABILITACION,08 CONTRATADO,11/3/2022,2022-03-11 00:00,"€36810,49"
23233_CPVIRGENDEARANZAZU7,REHABILITACION,03 ENTREGADO - ACTIVO,26/7/2023,2023-07-26 00:00,"€72798,81"
20135_CPHILARIÓNESLAVA2,REHABILITACION,04 ENTREGADO - INACTIVO,1/6/2020,2020-06-01 00:00,"€36963,35"
20125_COLEGIOJESÚS-MARÍA,REHABILITACION,08 CONTRATADO,28/4/2020,2020-04-28 00:00,"€28855,00"
16171_COLEGIOJESUSMARIA,FACHADA,11 NO ADJUDICADO,13/5/2016,2016-05-13 00:00,"€301810,00"
17011_CPARABETA14-16,ENVOLVENTE,11 NO ADJUDICADO,18/11/2016,2016-11-18 00:00,"€316685,50"
19194_CPSANTURCELAUAXETA6B,ENVOLVENTE,11 NO ADJUDICADO,8/7/2019,2019-07-08 00:00,"€274287,85"
21099_CPATENAS5,ENVOLVENTE,10 NO HACEN OBRA,16/3/2021,2021-03-16 00:00,"€199863,12"
20030_GRUPOMILLENIUM,FACHADA,11 NO ADJUDICADO,1/8/2019,2019-08-01 00:00,"€4632809,77"
22280_CPCLAUDIOCOELLO78,FACHADA,09 DESCARTADO,16/11/2022,2022-11-16 00:00,"€250857,23"
23201_CPLEIOATELLERÍA4,ENVOLVENTE,03 ENTREGADO - ACTIVO,23/6/2023,2023-06-23 00:00,"€443960,12"
19295_CPMIGUELÁNGELCANTEROOLIVA5,REHABILITACION,08 CONTRATADO,31/10/2019,2019-10-31 00:00,"€694516,40"
17112_CPAGAPITOGARCIASERRANITO14,ENVOLVENTE,11 NO ADJUDICADO,13/3/2017,2017-03-13 00:00,"€1364968,09"
22238_CPDALIA2,REHABILITACION,08 CONTRATADO,20/9/2022,2022-09-20 00:00,"€501695,17"
22212_CPSANTABRÍGIDA23,REHABILITACION,04 ENTREGADO - INACTIVO,7/9/2022,2022-09-07 00:00,"€175521,30"
23116_ROCKCAPITALINVESTMENT,REHABILITACION,11 NO ADJUDICADO,17/4/2023,2023-04-17 00:00,"€1123161,16"
23371_CPBERASTEGUI1,REHABILITACION,03 ENTREGADO - ACTIVO,,2023-12-05 14:24,"€107544,97"
19197_CPPETUNIAS1,ENVOLVENTE,11 NO ADJUDICADO,12/7/2019,2019-07-12 00:00,"€732431,69"
20244_CPPETUNIAS1,REHABILITACION,03 ENTREGADO - ACTIVO,12/7/2019,2019-07-12 00:00,"€7700,00"
21182_CPQUESADA6,FACHADA,04 ENTREGADO - INACTIVO,29/7/2021,2021-07-29 00:00,"€40253,98"
22126_CPMANUELMALASAÑA5,REHABILITACION,03 ENTREGADO - ACTIVO,21/5/2022,2022-05-21 00:00,"€38579,78"
22060_CPTESORO6,REHABILITACION,11 NO ADJUDICADO,21/2/2022,2022-02-21 00:00,"€954452,23"
22117_CPCANARIAS37,REHABILITACION,11 NO ADJUDICADO,25/4/2022,2022-04-25 00:00,"€123512,12"
21274_CPCIRAUQUI7AAF,ENVOLVENTE,11 NO ADJUDICADO,13/12/2021,2021-12-13 00:00,"€698413,60"
20234_CPGABRIELARESTI14,ENVOLVENTE,04 ENTREGADO - INACTIVO,10/11/2020,2020-11-10 00:00,"€299675,10"
22026_CPGERNIKA62,ENVOLVENTE,03 ENTREGADO - ACTIVO,20/1/2022,2022-01-20 00:00,"€532998,85"
16400_CPSANTUTXU6,FACHADA,11 NO ADJUDICADO,25/11/2016,2016-11-25 00:00,"€255987,39"
19152_CPPRINCESADEÉBOLI2,REHABILITACION,08 CONTRATADO,16/5/2019,2019-05-16 00:00,"€476852,22"
20043_CPTURINA4,ENVOLVENTE,11 NO ADJUDICADO,7/2/2020,2020-02-07 00:00,"€435795,21"
20042_CPTURINA2,ENVOLVENTE,11 NO ADJUDICADO,7/2/2020,2020-02-07 00:00,"€452240,55"
18052_CPALDAPA10,FACHADA,11 NO ADJUDICADO,25/1/2018,2018-01-25 00:00,"€165187,29"
17186_CPDOCTORAREILZA4,FACHADA,08 CONTRATADO,15/5/2017,2017-05-15 00:00,"€79885,52"
16206_CPMÁXIMOAGUIRRE3-5-VENANCIOETXEBARRIA2-4,REHABILITACION,11 NO ADJUDICADO,31/5/2016,2016-05-31 00:00,"€168656,17"
21130_ESCUELADESANANTONIO,FACHADA,11 NO ADJUDICADO,13/5/2021,2021-05-13 00:00,"€138990,57"
21049_BOUYGUESINMOBILI,REHABILITACION,11 NO ADJUDICADO,22/2/2021,2021-02-22 00:00,"€6514243,26"
23211_AYUNTAMIENTODEDOSHERMANAS,PATRIMONIO,08 CONTRATADO,10/7/2023,2023-07-10 00:00,"€10792,77"
18375_CPBARCELONA14,FACHADA,11 NO ADJUDICADO,6/11/2018,2018-11-06 00:00,"€1429400,15"
20224_AUDENTISSL,REHABILITACION,08 CONTRATADO,23/12/2019,2019-12-23 00:00,"€799693,09"
22151_AYUNTAMIENTODEDOSHERMANAS,PATRIMONIO,08 CONTRATADO,26/5/2022,2022-05-26 00:00,"€37975,50"
18388_CABILDOCATEDRALDESEVILLA,PATRIMONIO,08 CONTRATADO,5/12/2019,2019-12-05 00:00,"€82624,01"
19213_CPELCASAL25,ENVOLVENTE,04 ENTREGADO - INACTIVO,22/7/2019,2019-07-22 00:00,"€338211,52"
22198_ARZOBISPADODEMADRID,PATRIMONIO,08 CONTRATADO,4/8/2022,2022-08-04 00:00,"€874863,67"
16382_CPCASTELLANA125,REHABILITACION,08 CONTRATADO,15/11/2016,2016-11-15 00:00,"€149684,22"
17133_CPBOHEMIOS24,FACHADA,08 CONTRATADO,23/3/2017,2017-03-23 00:00,"€166598,77"
19232_PROPOIEDAD,REHABILITACION,11 NO ADJUDICADO,12/9/2009,2009-09-12 00:00,"€109775,27"
17389_RONSASA,REHABILITACION,08 CONTRATADO,7/12/2017,2017-12-07 00:00,"€141721,45"
23056_ARZOBISPADODEMADRID,PATRIMONIO,08 CONTRATADO,17/2/2023,2023-02-17 00:00,"€398211,54"
23026_CPDIVINOPASTOR4,REHABILITACION,11 NO ADJUDICADO,10/11/2022,2022-11-10 00:00,"€169944,30"
22163_CPPASTORAIMPERIO5-7,REHABILITACION,03 ENTREGADO - ACTIVO,13/6/2022,2022-06-13 00:00,"€221842,19"
17152_KRONSEESL,REHABILITACION,11 NO ADJUDICADO,18/4/2017,2017-04-18 00:00,"€285278,73"
20009_CPCOLUMELA6,REHABILITACION,08 CONTRATADO,15/1/2020,2020-01-15 00:00,"€3425,00"
19023_CPESPALTER810,REHABILITACION,08 CONTRATADO,21/12/2018,2018-12-21 00:00,"€889485,59"
21162_PASITRASSL,REHABILITACION,08 CONTRATADO,9/6/2021,2021-06-09 00:00,"€485462,56"
21145_CPCOLUMELA6,REHABILITACION,11 NO ADJUDICADO,21/5/2021,2021-05-21 00:00,"€19984,61"
20002_GLOBALBORSSIPA,REHABILITACION,11 NO ADJUDICADO,18/11/2019,2019-11-18 00:00,"€2665598,85"
21100_CPGRUPOSAGARMINAGA8,ENVOLVENTE,11 NO ADJUDICADO,15/4/2021,2021-04-15 00:00,"€684958,58"
22031_PARROQUIADESANANTONIODELRETIRO,ENVOLVENTE,04 ENTREGADO - INACTIVO,25/1/2022,2022-01-25 00:00,"€46857,48"
21236_CPLAGASCA16,FACHADA,11 NO ADJUDICADO,19/10/2021,2021-10-19 00:00,"€219918,52"
23168_CPMANOTERAS8,REHABILITACION,03 ENTREGADO - ACTIVO,24/5/2023,2023-05-24 00:00,"€285565,86"
18158_CPIBARRA11,REHABILITACION,11 NO ADJUDICADO,7/5/2018,2018-05-07 00:00,"€317165,50"
21290_CPCASALAREINA7,REHABILITACION,11 NO ADJUDICADO,9/12/2021,2021-12-09 00:00,"€504919,93"
19001_CPKRESALTZU13,ENVOLVENTE,08 CONTRATADO,12/12/2018,2018-12-12 00:00,"€317475,04"
19160_CPHERMOSILLA104,REHABILITACION,11 NO ADJUDICADO,1/5/2019,2019-05-01 00:00,"€47028,74"
16250_CPCALABRIA88,FACHADA,10 NO HACEN OBRA,31/3/2016,2016-03-31 00:00,"€51335,14"
16262_CPBUSTINGORRI3,REHABILITACION,11 NO ADJUDICADO,28/6/2016,2016-06-28 00:00,"€109983,67"
18017_CPPEÑADEFRANCIA1214YMIRAELSOL17-19,FACHADA,11 NO ADJUDICADO,23/10/2017,2017-10-23 00:00,"€449942,70"
17149_STARBUCKS,FACHADA,11 NO ADJUDICADO,6/4/2017,2017-04-06 00:00,"€36550,00"
22038_CPANTONIOMACHADO2,ENVOLVENTE,11 NO ADJUDICADO,9/2/2022,2022-02-09 00:00,"€102352,19"
22007_CPALONSOCANO75,ENVOLVENTE,04 ENTREGADO - INACTIVO,5/1/2022,2022-01-05 00:00,"€92568,74"
16180_CPISLASFILIPINAS42,FACHADA,11 NO ADJUDICADO,,2023-11-21 10:34,"€85906,58"
21114_VIALTERRA,REHABILITACION,04 ENTREGADO - INACTIVO,29/4/2021,2021-04-29 00:00,"€171767,61"
16242_CRUZROJA,FACHADA,11 NO ADJUDICADO,27/6/2016,2016-06-27 00:00,"€329640,19"
20146_REALFUNDACIÓNPATRONATOVIVIENDASSEVILLA,PATRIMONIO,03 ENTREGADO - ACTIVO,23/6/2020,2020-06-23 00:00,"€651316,18"
17339_CPMARQUÉSDELAHERMIDA60,FACHADA,04 ENTREGADO - INACTIVO,17/10/2017,2017-10-17 00:00,"€204886,47"
16201_CPCASTELLANA4,ENVOLVENTE,10 NO HACEN OBRA,30/6/2016,2016-06-30 00:00,"€124545,63"
17328_PROPIEDAD,REHABILITACION,10 NO HACEN OBRA,,2023-11-21 10:34,"€132562,18"
17173_CPCARREROJUANRAMÓN13,REHABILITACION,10 NO HACEN OBRA,23/3/2017,2017-03-23 00:00,"€74764,16"
22025_CPALCALDEFELIPEUHAGON3,FACHADA,11 NO ADJUDICADO,12/1/2022,2022-01-12 00:00,"€46849,27"
"18170_CPSOLLUBE3
",ENVOLVENTE,11 NO ADJUDICADO,8/5/2018,2018-05-08 00:00,"€238547,75"
22135_CPGENERALEGUIA41,ENVOLVENTE,11 NO ADJUDICADO,1/5/2022,2022-05-01 00:00,"€170997,80"
20230_CPSOLOKOETXE8,ENVOLVENTE,11 NO ADJUDICADO,6/11/2020,2020-11-06 00:00,"€1136964,67"
19166_CPSANTUTXU13,ENVOLVENTE,04 ENTREGADO - INACTIVO,5/2/2019,2019-02-05 00:00,"€99948,82"
17384_CPLUISLUCIANOBONAPARTE29,FACHADA,08 CONTRATADO,23/11/2017,2017-11-23 00:00,"€276864,31"
16076_CPANBOTO1,REHABILITACION,11 NO ADJUDICADO,1/2/2016,2016-02-01 00:00,"€269103,83"
17132_CPARRANDI15,FACHADA,04 ENTREGADO - INACTIVO,27/3/2017,2017-03-27 00:00,"€163549,40"
23258_CPFIKA13,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-09-07 13:48,"€596909,86"
23188_CPARTEKALE29,ENVOLVENTE,03 ENTREGADO - ACTIVO,7/6/2023,2023-06-07 00:00,"€269815,57"
19234_CPBILBAOLAVIEJA25,REHABILITACION,11 NO ADJUDICADO,15/9/2016,2016-09-15 00:00,"€135733,93"
16306_CPBILBAOLAVIEJA25,REHABILITACION,11 NO ADJUDICADO,15/9/2016,2016-09-15 00:00,"€137908,76"
20256_CPMAZARREDO7,REHABILITACION,04 ENTREGADO - INACTIVO,12/11/2020,2020-11-12 00:00,"€52852,77"
18039_CPLASALVE2,FACHADA,08 CONTRATADO,25/1/2018,2018-01-25 00:00,"€30437,72"
18309_PROPIEDAD,FACHADA,11 NO ADJUDICADO,4/10/2019,2019-10-04 00:00,"€95079,72"
16133_CPSANGREGORIO11,FACHADA,08 CONTRATADO,12/4/2016,2016-04-12 00:00,"€19893,06"
16132_CPDONRAMÓNDELACRUZ14,FACHADA,08 CONTRATADO,14/4/2016,2016-04-14 00:00,"€117626,90"
21282_CPJUANBRAVO20,FACHADA,08 CONTRATADO,14/12/2021,2021-12-14 00:00,"€93538,27"
18368_CPHORTES3,FACHADA,11 NO ADJUDICADO,18/10/2018,2018-10-18 00:00,"€53348,60"
20004_WHITEMÁLAGACASA,REHABILITACION,11 NO ADJUDICADO,20/12/2019,2019-12-20 00:00,"€2139778,93"
23163_VIVIENDAUNIFAMILIAR,REHABILITACION,11 NO ADJUDICADO,22/5/2023,2023-05-22 00:00,"€1194968,58"
23191_CPGUADALAJARA2AL10YPLAZAVALLADOLID45Y6,ENVOLVENTE,03 ENTREGADO - ACTIVO,24/5/2023,2023-05-24 00:00,"€3375490,60"
22296_CPTOLEDO101,FACHADA,11 NO ADJUDICADO,28/11/2022,2022-11-28 00:00,"€73679,96"
17358_CP-NUEVOSIGLO2,ENVOLVENTE,10 NO HACEN OBRA,6/11/2017,2017-11-06 00:00,"€283564,15"
21170_CPGRUPOLAPAZ6,ENVOLVENTE,11 NO ADJUDICADO,18/6/2021,2021-06-18 00:00,"€529621,33"
22148_CPMIAMI3A17,ENVOLVENTE,04 ENTREGADO - INACTIVO,6/6/2022,2022-06-06 00:00,"€777999,00"
19315_CPTOLEDO137,FACHADA,04 ENTREGADO - INACTIVO,3/12/2019,2019-12-03 00:00,"€168621,61"
19126_CPSANTODOMINGO17,FACHADA,11 NO ADJUDICADO,16/5/2019,2019-05-16 00:00,"€194237,29"
23157_CPFERNANDOGARRIDO3,FACHADA,03 ENTREGADO - ACTIVO,31/5/2023,2023-05-31 00:00,"€115835,39"
21294_CPPIZARRO19,FACHADA,04 ENTREGADO - INACTIVO,2/10/2022,2022-10-02 00:00,"€451046,91"
21061_CPCASTELLANA288,ENVOLVENTE,10 NO HACEN OBRA,9/3/2021,2021-03-09 00:00,"€181718,77"
22066_CPROMEROROBLEDO28,REHABILITACION,03 ENTREGADO - ACTIVO,22/2/2022,2022-02-22 00:00,"€170894,37"
18408_CPROSA37,ENVOLVENTE,04 ENTREGADO - INACTIVO,5/12/2018,2018-12-05 00:00,"€83780,79"
23142_CPDIRECCIÓN7,ENVOLVENTE,03 ENTREGADO - ACTIVO,4/5/2023,2023-05-04 00:00,"€138270,60"
21284_CPISLASMARSHALL2,ENVOLVENTE,04 ENTREGADO - INACTIVO,10/12/2021,2021-12-10 00:00,"€295425,20"
22056_DIÓCESISDECÁDIZYCEUTA,PATRIMONIO,04 ENTREGADO - INACTIVO,15/2/2022,2022-02-15 00:00,"€368692,25"
21252_CPFEDERICORUBIOYGALÍ7911,FACHADA,11 NO ADJUDICADO,16/11/2021,2021-11-16 00:00,"€347944,15"
18075_CPGODELLA57,REHABILITACION,10 NO HACEN OBRA,3/10/2018,2018-10-03 00:00,"€83710,61"
23315_CPRAFAELBARCO2,ENVOLVENTE,03 ENTREGADO - ACTIVO,20/10/2023,2023-10-20 00:00,"€139333,02"
21044_CPIBÁÑEZDEBILBAO9,FACHADA,11 NO ADJUDICADO,3/2/2021,2021-02-03 00:00,"€139942,26"
23123_CPSANTIAGO1,FACHADA,03 ENTREGADO - ACTIVO,3/4/2023,2023-04-03 00:00,"€224483,15"
19320_CPFRANCISCOGERVÁS12-14,ENVOLVENTE,04 ENTREGADO - INACTIVO,19/12/2019,2019-12-19 00:00,"€172617,89"
19081_CPESTRELLA11,REHABILITACION,04 ENTREGADO - INACTIVO,14/3/2019,2019-03-14 00:00,"€64289,30"
16291_CPDOMINGOAGUIRRE56-60/JARDINEROBOUTELOU55-61,REHABILITACION,11 NO ADJUDICADO,15/9/2016,2016-09-15 00:00,"€111148,23"
19250_CPSANTGERVASI80,FACHADA,04 ENTREGADO - INACTIVO,3/10/2019,2019-10-03 00:00,"€119178,50"
16170_CPFRANCISCOGÓMEZ28ABARAKALDO,FACHADA,11 NO ADJUDICADO,18/5/2016,2016-05-18 00:00,"€67656,87"
16410_AYUNTAMIENTODEALCALÁ,PATRIMONIO,03 ENTREGADO - ACTIVO,13/12/2016,2016-12-13 00:00,"€15712,00"
19293_CPSANCHOARCHINIEGA14,ENVOLVENTE,04 ENTREGADO - INACTIVO,22/11/2019,2019-11-22 00:00,"€74671,97"
17082_PROPIEDAD,FACHADA,11 NO ADJUDICADO,13/2/2017,2017-02-13 00:00,"€36188,65"
16095_INTEGRALEX,FACHADA,11 NO ADJUDICADO,3/3/2016,2016-03-03 00:00,"€104471,56"
16222_CPPORTUGAL24,REHABILITACION,04 ENTREGADO - INACTIVO,10/6/2016,2016-06-10 00:00,"€241328,28"
22008_CPABASTOS56,FACHADA,08 CONTRATADO,11/1/2022,2022-01-11 00:00,"€186695,53"
16237_ARCHIDIÓCESISDESEVILLA,PATRIMONIO,03 ENTREGADO - ACTIVO,,2023-11-21 10:34,"€1477669,74"
20195_ARETE2016H10HOTELES,PATRIMONIO,04 ENTREGADO - INACTIVO,9/1/2019,2019-01-09 00:00,"€8977703,47"
16159_CPAGUSTINDEBETANCOURT25,FACHADA,11 NO ADJUDICADO,4/5/2016,2016-05-04 00:00,"€62992,03"
17175_OBISPADODESEVILLA,PATRIMONIO,03 ENTREGADO - ACTIVO,8/5/2017,2017-05-08 00:00,"€228784,09"
19278_CPBAGATZA14,ENVOLVENTE,11 NO ADJUDICADO,8/10/2019,2019-10-08 00:00,"€53580,13"
16245_CPARTISTAS3,ENVOLVENTE,11 NO ADJUDICADO,14/7/2016,2016-07-14 00:00,"€41364,99"
19071_CPINMACULADA14,ENVOLVENTE,11 NO ADJUDICADO,6/3/2019,2019-03-06 00:00,"€143952,82"
18025_CPGARCÍASALAZAR12,REHABILITACION,11 NO ADJUDICADO,19/10/2017,2017-10-19 00:00,"€61860,64"
18022_INMOBILARIAACERKSL,FACHADA,08 CONTRATADO,17/1/2018,2018-01-17 00:00,"€239986,59"
23214_PROPIEDAD,FACHADA,08 CONTRATADO,28/6/2023,2023-06-28 00:00,"€172642,78"
22001_CPKARLMARX10,ENVOLVENTE,04 ENTREGADO - INACTIVO,16/12/2021,2021-12-16 00:00,"€111993,20"
20226_CPATXUTEGI11,ENVOLVENTE,11 NO ADJUDICADO,26/10/2020,2020-10-26 00:00,"€154983,53"
22291_CPHORTALEZA40,REHABILITACION,03 ENTREGADO - ACTIVO,24/11/2022,2022-11-24 00:00,"€86761,94"
21146_CPPORTALDEBELÉN6,FACHADA,11 NO ADJUDICADO,17/5/2021,2021-05-17 00:00,"€39827,45"
17291_CPARENE11,FACHADA,08 CONTRATADO,18/9/2017,2017-09-18 00:00,"€155804,35"
19260_PROPIEDAD,REHABILITACION,11 NO ADJUDICADO,17/9/2019,2019-09-17 00:00,"€1569309,82"
18254_CPMARIANAPINEDA2,ENVOLVENTE,11 NO ADJUDICADO,28/1/2016,2016-01-28 00:00,"€433787,90"
21105_FUNDACIÓNDIOCESANAVITORIADIEZ,REHABILITACION,08 CONTRATADO,30/4/2021,2021-04-30 00:00,"€11613,66"
17387_CPCARBONO1,FACHADA,11 NO ADJUDICADO,13/12/2017,2017-12-13 00:00,"€24413,50"
17074_CPCALDERON57URBANIZACIÓNALARDELREY,REHABILITACION,11 NO ADJUDICADO,26/1/2017,2017-01-26 00:00,"€289336,72"
21098_CPCOLEGIATA4,REHABILITACION,11 NO ADJUDICADO,20/4/2021,2021-04-20 00:00,"€10878,56"
22170_CPSANTACRUZDEMARCENADO1A3,REHABILITACION,03 ENTREGADO - ACTIVO,1/6/2022,2022-06-01 00:00,"€127750,68"
